Field1,Text,Text1,Text2,Text3,Text4,Text5,Text6
"Maruko
@MarukoTsm
·
Feb 22
cs2 rlly fallen off ngl
1
881",Maruko,@MarukoTsm,cs2 rlly fallen off ngl,Esports Charts ,@EsportsCharts,"9:03 PM · Feb 22, 2024"," Top Esports Events from last week by Peak Viewers:

 #LEC Winter 2024 - 830K
 #LCK Spring 2024 - 756K
 #VCTAmericas Kickoff 2024 - 589K
 #VCTPacific Kickoff 2024 - 422K
 #BetBoom Dacha Dubai 2024 - 360K

See more event stats
 https://escharts.com/pricing/events?utm_campaign=product_posts&utm_medium=esc_socials&utm_term=2024_02_22…"
"Paula
@pauiaaim
·
32m
yo confiaba
6
151
1K",Paula,@pauiaaim,yo confiaba,Esports Charts ,@EsportsCharts,"9:03 PM · Feb 22, 2024"," Top Esports Events from last week by Peak Viewers:

 #LEC Winter 2024 - 830K
 #LCK Spring 2024 - 756K
 #VCTAmericas Kickoff 2024 - 589K
 #VCTPacific Kickoff 2024 - 422K
 #BetBoom Dacha Dubai 2024 - 360K

See more event stats
 https://escharts.com/pricing/events?utm_campaign=product_posts&utm_medium=esc_socials&utm_term=2024_02_22…"
"Lawliet
@FlyLawliet
·
Feb 22
Haha, eine Eigenschaft die bleibt
1
15",Lawliet,@FlyLawliet,"Haha, eine Eigenschaft die bleibt",Lawliet,@FlyLawliet,"4:00 PM · Feb 22, 2024",NRG #VALORANT #VCTAmericas #family
"Lawliet
@FlyLawliet
·
Feb 22
1
12",Lawliet,@FlyLawliet,,Lawliet,@FlyLawliet,"4:00 PM · Feb 22, 2024",NRG #VALORANT #VCTAmericas #family
"Sync0
@PrasunAakash1
·
Feb 22
Disclaimer : unhealthy clout stunt for your wallet.
2
37",Sync0,@PrasunAakash1,Disclaimer : unhealthy clout stunt for your wallet.,Sync0,@PrasunAakash1,"3:47 PM · Feb 22, 2024","@MovistarKOI
 
@G2esports
 
@C9VAL
 
@FUTesportsgg
 
@GenG
 
@GiantsGamingENG
 
@KRUesports
 
@LeviatanGG
 
@LOUDgg
 
@NRGgg
 
@pprxteam
 
@Sentinels
 
@LiquidValorant
 
@TALON_ESPORTS
 

Any org / players that reply , I'll buy the capsule , FK it ;-; #VCTPacific #VCTEMEA #VCTAmericas"
"LEVIATAN
@LeviatanGG
·
Feb 22
Muito obrigado!
8
1.8K",LEVIATAN,@LeviatanGG,Muito obrigado!,LEVIATAN,@LeviatanGG,"8:19 AM · Feb 22, 2024","EL PACK DE SKINS YA ESTÁ EN NUESTRO PODER

No hay equipo de seguridad que nos pueda frenar a conseguir el tesoro mas preciado.

Ya disponible nuestro bundle de skins. Conseguilo en VALORANT

#VCT #VCTAmericas"
"LEVIATAN
@LeviatanGG
·
Feb 22
your's fire too
19
2.5K",LEVIATAN,@LeviatanGG,your's fire too,LEVIATAN,@LeviatanGG,"8:19 AM · Feb 22, 2024","EL PACK DE SKINS YA ESTÁ EN NUESTRO PODER

No hay equipo de seguridad que nos pueda frenar a conseguir el tesoro mas preciado.

Ya disponible nuestro bundle de skins. Conseguilo en VALORANT

#VCT #VCTAmericas"
"LEVIATAN
@LeviatanGG
·
Feb 22
1
13
2.3K",LEVIATAN,@LeviatanGG,,LEVIATAN,@LeviatanGG,"8:19 AM · Feb 22, 2024","EL PACK DE SKINS YA ESTÁ EN NUESTRO PODER

No hay equipo de seguridad que nos pueda frenar a conseguir el tesoro mas preciado.

Ya disponible nuestro bundle de skins. Conseguilo en VALORANT

#VCT #VCTAmericas"
"KEVHO 
@SoyKEVHO
·
Feb 22
KRÜ es mi primer amor eso si
5
385",KEVHO ,@SoyKEVHO,KRÜ es mi primer amor eso si,KEVHO ,@SoyKEVHO,"2:22 AM · Feb 22, 2024","Y bueno...

#VCTAmericas"
"Ph3nom  | EQX
@Ph3nomFPS
·
Feb 22
Quote
Ph3nom  | EQX
@Ph3nomFPS
·
Feb 22
.@LeviatanGG Might Have the Best Banner in #VCTAmericas
7
3.9K",Ph3nom ,@Ph3nomFPS,,LEVIATAN,@LeviatanGG,"2:19 AM · Feb 22, 2024",Entre todos los que comenten mostrando que ya tienen el bundle de LEVIATAN vamos a sortear una camiseta firmada por todo el equipo de #VCTAmericas
"KEVHO 
@SoyKEVHO
·
Feb 22
JAJAJA  yo solo veo apoyo a los equipos de acá 
60",KEVHO ,@SoyKEVHO,JAJAJA ,KEVHO ,@SoyKEVHO,"2:17 AM · Feb 22, 2024","Ya vieron mi classic? 

#VCTAmericas"
"Henrique Campos
@RickHero7
·
Feb 22
Tô doidinho da Silva pra ver isso na 
@Twitch
 às 19hs
60",Henrique Campos,@RickHero7,Tô doidinho da Silva pra ver isso na ,VALORANT Esports BR,@valesports_br,"1:00 AM · Feb 22, 2024","A Fase de Grupos do #VCTAmericas Kickoff ainda está rolando!

Os primeiros lugares de cada grupo vão direto para os Playoffs. 

Os segundos lugares disputam a Fase de Entrada para definir o último semifinalista do torneio. 

O Kickoff volta nesta sexta, às 19h!"
"paull918 | Valorant Journalist
@paulwall918
·
Feb 22
Also. If 
@Sentinels
 responds to this post. I’ll give away  a second bundle to a SEN fan 
6
406",paull918 | Valorant Journalist,@paulwall918,Also. If ,paull918 | Valorant Journalist,@paulwall918,"12:13 AM · Feb 22, 2024","Giving away a Team Bundle of your choice!! 

-be following 
@paulwall918

- Like and RT this tweet
-reply with your favorite team capsule 

Winner will be announced in 48 hours 

#VCT2024 #VCTAmericas #VCTEMEA #VCTPacific"
"Henrique Campos
@RickHero7
·
Feb 22
Provavelmente sim
41",Henrique Campos,@RickHero7,Provavelmente sim,VALORANT Esports BR,@valesports_br,"12:00 AM · Feb 22, 2024","O Revelando Área está NO AR!

Após a primeira semana de #VCTAmericas Kickoff, os integrantes da bancada foram reviver seus palpites. Será que estão no caminho certo? 

Disponível em:

http://spoti.fi/3SbLYLZ
http://youtu.be/lfNmoOVu-UQ"
"Arthur Guedes
@GuedesLoco
·
Feb 22
  
1
1
64",Arthur Guedes,@GuedesLoco, ,VALORANT Esports BR,@valesports_br,"12:00 AM · Feb 22, 2024","O Revelando Área está NO AR!

Após a primeira semana de #VCTAmericas Kickoff, os integrantes da bancada foram reviver seus palpites. Será que estão no caminho certo? 

Disponível em:

http://spoti.fi/3SbLYLZ
http://youtu.be/lfNmoOVu-UQ"
"LEVIATAN
@LeviatanGG
·
Feb 21
Can´t wait to see you destroy with this 
15
4.2K",LEVIATAN,@LeviatanGG,Can´t wait to see you destroy with this ,LEVIATAN,@LeviatanGG,"10:08 PM · Feb 21, 2024","ALERTA. NUESTRA OBRA DE ARTE YA ESTÁ DISPONIBLE.

Activa las notificaciones para enterarte cómo lo logramos.

#VCT #VCTAmericas"
"Blake Dallas and a thousand others
@Dallas2Blake
·
Feb 22
I want to buy a jersey but you don’t ship to America. Do you have any for sale while you are in US for americas?
240",Blake Dallas and a thousand others,@Dallas2Blake,I want to buy a jersey but you don’t ship to America. Do you have any for sale while you are in US for americas?,LEVIATAN,@LeviatanGG,"10:08 PM · Feb 21, 2024","ALERTA. NUESTRA OBRA DE ARTE YA ESTÁ DISPONIBLE.

Activa las notificaciones para enterarte cómo lo logramos.

#VCT #VCTAmericas"
"LadyWenita
@LadyWenita
·
Feb 21
Cuánto pagan por un riñón?
1
673",LadyWenita,@LadyWenita,Cuánto pagan por un riñón?,LEVIATAN,@LeviatanGG,"10:08 PM · Feb 21, 2024","ALERTA. NUESTRA OBRA DE ARTE YA ESTÁ DISPONIBLE.

Activa las notificaciones para enterarte cómo lo logramos.

#VCT #VCTAmericas"
"Verdin #DinoRaus 
@verdin_sge
·
Feb 21
Tal vez no sea tan necesario comer esta semana
1
3
1.4K",Verdin #DinoRaus ,@verdin_sge,Tal vez no sea tan necesario comer esta semana,LEVIATAN,@LeviatanGG,"10:08 PM · Feb 21, 2024","ALERTA. NUESTRA OBRA DE ARTE YA ESTÁ DISPONIBLE.

Activa las notificaciones para enterarte cómo lo logramos.

#VCT #VCTAmericas"
"Damian Hardy
@DamianHardy16
·
Feb 22
es una hermosura, lastima que tengo que comer xd
6
513",Damian Hardy,@DamianHardy16,"es una hermosura, lastima que tengo que comer xd",LEVIATAN,@LeviatanGG,"10:08 PM · Feb 21, 2024","ALERTA. NUESTRA OBRA DE ARTE YA ESTÁ DISPONIBLE.

Activa las notificaciones para enterarte cómo lo logramos.

#VCT #VCTAmericas"
"llolly
@lolomarchetti
·
Feb 21
KKKKKKKKKKKK os pezinhos do melão
2
7
428",llolly,@lolomarchetti,KKKKKKKKKKKK os pezinhos do melão,VALORANT Esports BR,@valesports_br,"5:00 AM · Feb 21, 2024","Primeiros confrontos concluídos e Revelando Área gravado 

Tá chegando episódio novo e os brabos da foto chegam com muita opinião (e pouco filtro) sobre os primeiros dias do #VCTAmericas Kickoff!

Anota na agenda pra não perder e nos vemos amanhã "
"NickyDubz
@NickyDubz7
·
Feb 21
ethan 
6
527",NickyDubz,@NickyDubz7,ethan ,VALORANT Esports NA,@valesports_na,"5:00 AM · Feb 21, 2024","Our #VCTAmericas pros may know everything about rotations and all that stuff, but how good are they at things like... eating a kiwi? "
"YaBoiDre
@YaBoiDre
·
Feb 24
@UnderscoreSilky
1
2
705",YaBoiDre,@YaBoiDre,,VALORANT Esports NA,@valesports_na,"5:00 AM · Feb 21, 2024","Our #VCTAmericas pros may know everything about rotations and all that stuff, but how good are they at things like... eating a kiwi? "
"matthew black gubler
@noelllgallagher
·
Feb 21
WITH THE SKIN??? 
@keznitdeuS
1
4
553",matthew black gubler,@noelllgallagher,WITH THE SKIN??? ,VALORANT Esports NA,@valesports_na,"5:00 AM · Feb 21, 2024","Our #VCTAmericas pros may know everything about rotations and all that stuff, but how good are they at things like... eating a kiwi? "
"العرّاب
@AhmedBorham0389
·
Feb 21
@faried_shobier
  ليه يصطا كل ماشوف ماتش للشاب الاولاني دا بحسه شبهك فشخ
1
1
352",العرّاب,@AhmedBorham0389,  ليه يصطا كل ماشوف ماتش للشاب الاولاني دا بحسه شبهك فشخ,VALORANT Esports NA,@valesports_na,"5:00 AM · Feb 21, 2024","Our #VCTAmericas pros may know everything about rotations and all that stuff, but how good are they at things like... eating a kiwi? "
"LG Spaceman
@SpacemanSR
·
Feb 20
Go nuts boss
811",LG Spaceman,@SpacemanSR,Go nuts boss,Mitch Leslie,@ubershouts,"3:02 PM · Feb 20, 2024","Spent the day at the #VCTAmericas show looking around, getting a feel for the show and hanging with the other talent.

I’ve never seen a broadcast team more dialed in and willing to take ownership of a show. 

I’ll be on the show this coming weekend, can’t wait to get cooking"
"Regen
@Regen57320947
·
Feb 21
We have been waiting for you for years...
10",Regen,@Regen57320947,We have been waiting for you for years...,Mitch Leslie,@ubershouts,"3:02 PM · Feb 20, 2024","Spent the day at the #VCTAmericas show looking around, getting a feel for the show and hanging with the other talent.

I’ve never seen a broadcast team more dialed in and willing to take ownership of a show. 

I’ll be on the show this coming weekend, can’t wait to get cooking"
"JYD
@JYD2O2O
·
Feb 21
GIF
81",JYD,@JYD2O2O,,Mitch Leslie,@ubershouts,"3:02 PM · Feb 20, 2024","Spent the day at the #VCTAmericas show looking around, getting a feel for the show and hanging with the other talent.

I’ve never seen a broadcast team more dialed in and willing to take ownership of a show. 

I’ll be on the show this coming weekend, can’t wait to get cooking"
"Andrew Trulli
@TRULLI
·
Feb 20
Keep killing it 
304",Andrew Trulli,@TRULLI,Keep killing it ,Mitch Leslie,@ubershouts,"3:02 PM · Feb 20, 2024","Spent the day at the #VCTAmericas show looking around, getting a feel for the show and hanging with the other talent.

I’ve never seen a broadcast team more dialed in and willing to take ownership of a show. 

I’ll be on the show this coming weekend, can’t wait to get cooking"
"Craig McAnuff
@mcanuffc
·
Feb 20
Gonna have to start watching Valorant now...  Can't miss this man on the mic!
194",Craig McAnuff,@mcanuffc,Gonna have to start watching Valorant now...  Can't miss this man on the mic!,Mitch Leslie,@ubershouts,"3:02 PM · Feb 20, 2024","Spent the day at the #VCTAmericas show looking around, getting a feel for the show and hanging with the other talent.

I’ve never seen a broadcast team more dialed in and willing to take ownership of a show. 

I’ll be on the show this coming weekend, can’t wait to get cooking"
"murky 
@prxmurky
·
Feb 20
never watched OW but i’ve only heard great things about your work, excited to see you on the broadcast!
253",murky ,@prxmurky,"never watched OW but i’ve only heard great things about your work, excited to see you on the broadcast!",Mitch Leslie,@ubershouts,"3:02 PM · Feb 20, 2024","Spent the day at the #VCTAmericas show looking around, getting a feel for the show and hanging with the other talent.

I’ve never seen a broadcast team more dialed in and willing to take ownership of a show. 

I’ll be on the show this coming weekend, can’t wait to get cooking"
"Elisabeth Marchini
@ejmarchini
·
Feb 20
Can confirm he was there and we talked about Genshin


@EsportsDoug
 you’re next.
8
842",Elisabeth Marchini,@ejmarchini,"Can confirm he was there and we talked about Genshin

",Mitch Leslie,@ubershouts,"3:02 PM · Feb 20, 2024","Spent the day at the #VCTAmericas show looking around, getting a feel for the show and hanging with the other talent.

I’ve never seen a broadcast team more dialed in and willing to take ownership of a show. 

I’ll be on the show this coming weekend, can’t wait to get cooking"
"Elisabeth Marchini
@ejmarchini
·
Feb 20
Ever and ever!
2
440",Elisabeth Marchini,@ejmarchini,Ever and ever!,Elisabeth Marchini,@ejmarchini,"2:27 PM · Feb 20, 2024","i never want to stop doing this
#VCTAmericas forever babyyy

 Colin Young-Wolff"
"Elisabeth Marchini
@ejmarchini
·
Feb 21
next time, mama zekken!
2
269",Elisabeth Marchini,@ejmarchini,"next time, mama zekken!",Elisabeth Marchini,@ejmarchini,"2:27 PM · Feb 20, 2024","i never want to stop doing this
#VCTAmericas forever babyyy

 Colin Young-Wolff"
"idono
@idono1161900
·
Feb 21
that john interview was golden
2
138",idono,@idono1161900,that john interview was golden,Elisabeth Marchini,@ejmarchini,"2:27 PM · Feb 20, 2024","i never want to stop doing this
#VCTAmericas forever babyyy

 Colin Young-Wolff"
"alecfbf
@alecjxlv
·
Feb 20
our goat
2
320",alecfbf,@alecjxlv,our goat,Elisabeth Marchini,@ejmarchini,"2:27 PM · Feb 20, 2024","i never want to stop doing this
#VCTAmericas forever babyyy

 Colin Young-Wolff"
"The Esports Writer
@FionnOnFire
·
Feb 20
As a fan and colleague I can say it was an awesome weekend. Feel like Americas has really found its identity and vibe
1
986",The Esports Writer,@FionnOnFire,As a fan and colleague I can say it was an awesome weekend. Feel like Americas has really found its identity and vibe,Albert,@albertiskander,"1:12 PM · Feb 20, 2024","#VCTAmericas Kickoff broadcast started a bit rocky but very happy with the new look, tone, content, and segments we did week 1. The matches were incredible. We are having a lot of fun putting together this show and everyone is kicking ass. We go again Friday"
"Jake Sin
@RiotJaker
·
Feb 20
Way to go Albert!
1
185",Jake Sin,@RiotJaker,Way to go Albert!,Albert,@albertiskander,"1:12 PM · Feb 20, 2024","#VCTAmericas Kickoff broadcast started a bit rocky but very happy with the new look, tone, content, and segments we did week 1. The matches were incredible. We are having a lot of fun putting together this show and everyone is kicking ass. We go again Friday"
"Goldenboy 
@GoldenboyFTW
·
Feb 20
GIF
1
170",Goldenboy ,@GoldenboyFTW,,Albert,@albertiskander,"1:12 PM · Feb 20, 2024","#VCTAmericas Kickoff broadcast started a bit rocky but very happy with the new look, tone, content, and segments we did week 1. The matches were incredible. We are having a lot of fun putting together this show and everyone is kicking ass. We go again Friday"
"Sokka 
@camilosokka
·
Feb 20
Pro//files and match teasers have been amazing 
1
60",Sokka ,@camilosokka,Pro//files and match teasers have been amazing ,Albert,@albertiskander,"1:12 PM · Feb 20, 2024","#VCTAmericas Kickoff broadcast started a bit rocky but very happy with the new look, tone, content, and segments we did week 1. The matches were incredible. We are having a lot of fun putting together this show and everyone is kicking ass. We go again Friday"
"Alexis Juárez
@Skyraaax
·
Feb 20
This week has been crazy, we have had a great time with the games. 
1
68",Alexis Juárez,@Skyraaax,"This week has been crazy, we have had a great time with the games. ",Albert,@albertiskander,"1:12 PM · Feb 20, 2024","#VCTAmericas Kickoff broadcast started a bit rocky but very happy with the new look, tone, content, and segments we did week 1. The matches were incredible. We are having a lot of fun putting together this show and everyone is kicking ass. We go again Friday"
"Barento
@razlol
·
Feb 20
the vibe is real fun. The meme scrim buck tier list, interviews in between games & all.
1
584",Barento,@razlol,"the vibe is real fun. The meme scrim buck tier list, interviews in between games & all.",Albert,@albertiskander,"1:12 PM · Feb 20, 2024","#VCTAmericas Kickoff broadcast started a bit rocky but very happy with the new look, tone, content, and segments we did week 1. The matches were incredible. We are having a lot of fun putting together this show and everyone is kicking ass. We go again Friday"
"Elisabeth Marchini
@ejmarchini
·
Feb 20
Wahoo yipee!
2
115",Elisabeth Marchini,@ejmarchini,Wahoo yipee!,Albert,@albertiskander,"1:12 PM · Feb 20, 2024","#VCTAmericas Kickoff broadcast started a bit rocky but very happy with the new look, tone, content, and segments we did week 1. The matches were incredible. We are having a lot of fun putting together this show and everyone is kicking ass. We go again Friday"
"Vansilli
@Vansilli
·
Feb 20
Yiiiippppeeeeee
1
196",Vansilli,@Vansilli,Yiiiippppeeeeee,Albert,@albertiskander,"1:12 PM · Feb 20, 2024","#VCTAmericas Kickoff broadcast started a bit rocky but very happy with the new look, tone, content, and segments we did week 1. The matches were incredible. We are having a lot of fun putting together this show and everyone is kicking ass. We go again Friday"
"Jordan Montemurro
@Zellsis
·
Feb 20
6
801",Jordan Montemurro,@Zellsis,,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"12:48 PM · Feb 20, 2024",Day 4 at #VCTAmericas 
"Zebra
@ZebraBrotherYT
·
Feb 20
Amazing stuff Colin!
1
171",Zebra,@ZebraBrotherYT,Amazing stuff Colin!,colinyoungwolff #VALORANTmasters,@colinyoungwolff,"12:48 PM · Feb 20, 2024",Day 4 at #VCTAmericas 
"hyeyun ˖⁺‧
@hyeyunie
·
Feb 20
i love you
269",hyeyun ,@hyeyunie,i love you,hyeyun ,@hyeyunie,"11:33 AM · Feb 20, 2024",hub and i had a memorable day #VCTAmericas
"hyeyun ˖⁺‧
@hyeyunie
·
Feb 20
i was so flustered when the camera was there help
61",hyeyun ,@hyeyunie,i was so flustered when the camera was there help,hyeyun ,@hyeyunie,"11:33 AM · Feb 20, 2024",hub and i had a memorable day #VCTAmericas
"E
@eeedanzo
·
Feb 20
funnnn !!!
1
100",E,@eeedanzo,funnnn !!!,hyeyun ,@hyeyunie,"11:33 AM · Feb 20, 2024",hub and i had a memorable day #VCTAmericas
"O tal do Kenji
@vinicius_uda
·
Feb 21
この壁は防御に使用されますか、それとも攻撃に使用されますか?または両方？
1
3.3K",O tal do Kenji,@vinicius_uda,この壁は防御に使用されますか、それとも攻撃に使用されますか?または両方？,VALORANT研究所/VALORANT Lab,@ValorantLab,"10:57 AM · Feb 20, 2024","100T bang選手が使った
バインドでのトキシックスクリーン

#VALORANT #VCTAmericas #100Thieves"
"davo romantico
@ehodavikrlh
·
Feb 21
@HerikaoJr
 parede q te falei hoje
2
867",davo romantico,@ehodavikrlh, parede q te falei hoje,VALORANT研究所/VALORANT Lab,@ValorantLab,"10:57 AM · Feb 20, 2024","100T bang選手が使った
バインドでのトキシックスクリーン

#VALORANT #VCTAmericas #100Thieves"
"リゼ
@Rize814N
·
Feb 20
どの場面で使うんだよ利敵にしか見えん
1
2
17K",リゼ,@Rize814N,どの場面で使うんだよ利敵にしか見えん,VALORANT研究所/VALORANT Lab,@ValorantLab,"10:57 AM · Feb 20, 2024","100T bang選手が使った
バインドでのトキシックスクリーン

#VALORANT #VCTAmericas #100Thieves"
"LogicC
@csgo_triman
·
Feb 20
絶対ランクでは意味わからんくて使えない
9
6.5K",LogicC,@csgo_triman,絶対ランクでは意味わからんくて使えない,VALORANT研究所/VALORANT Lab,@ValorantLab,"10:57 AM · Feb 20, 2024","100T bang選手が使った
バインドでのトキシックスクリーン

#VALORANT #VCTAmericas #100Thieves"
"洋梨
@MINTIA_PUBG
·
Feb 20
何が強いのか教えてくださいm(_ _)m
2
10K",洋梨,@MINTIA_PUBG,何が強いのか教えてくださいm(_ _)m,VALORANT研究所/VALORANT Lab,@ValorantLab,"10:57 AM · Feb 20, 2024","100T bang選手が使った
バインドでのトキシックスクリーン

#VALORANT #VCTAmericas #100Thieves"
"Yuki Aim
@YukiAim
·
Feb 20
thats my goat 
@zekkenVAL
1
51
6.1K",Yuki Aim,@YukiAim,thats my goat ,VALORANT Esports NA,@valesports_na,"10:39 AM · Feb 20, 2024","Today was nothing short of stellar performances, but the MVP goes to 
@zekkenVAL
! #VCTAmericas"
"Strafe Esports @ VCT Masters Madrid 
@strafeapp
·
Feb 20
Zekken is a BEAST! Period.
2
1.4K",Strafe Esports @ VCT Masters Madrid ,@strafeapp,Zekken is a BEAST! Period.,VALORANT Esports NA,@valesports_na,"10:39 AM · Feb 20, 2024","Today was nothing short of stellar performances, but the MVP goes to 
@zekkenVAL
! #VCTAmericas"
"devraN
@devranow
·
Feb 20
He hits people with his Raze ults, so no wonder
6
1.7K",devraN,@devranow,"He hits people with his Raze ults, so no wonder",VALORANT Esports NA,@valesports_na,"10:39 AM · Feb 20, 2024","Today was nothing short of stellar performances, but the MVP goes to 
@zekkenVAL
! #VCTAmericas"
"day
@drvmf
·
Feb 20
yuki aimer 
1.7K",day,@drvmf,yuki aimer ,VALORANT Esports NA,@valesports_na,"10:39 AM · Feb 20, 2024","Today was nothing short of stellar performances, but the MVP goes to 
@zekkenVAL
! #VCTAmericas"
"Ash
@AshmitaNewt
·
Feb 20
GIF
1
38",Ash,@AshmitaNewt,,Ash,@AshmitaNewt,"10:33 AM · Feb 20, 2024",SEN FTW #VCTAmericas
"MohaWk
@Lone_Sova
·
Feb 20
Sacy got the bald buff
1
40",MohaWk,@Lone_Sova,Sacy got the bald buff,Ash,@AshmitaNewt,"10:33 AM · Feb 20, 2024",SEN FTW #VCTAmericas
